x_1 x_2 v_1 v_2 r1 r2 height x0_bias y0_bias
-1.14811 -0.156011 0.404857 0.0672845 0.977043 0.331427 0.1 -0.709422 0.138787
-0.810028 -0.0523886 -0.0292591 0.543047 0.666877 0.0562298 0.0941495 -0.810028 -0.0523886
-1.18754 0.118026 -0.272923 -0.266771 -0.778104 0.708822 0.0941495 -0.810028 -0.0523886
-0.814422 -0.315788 0.074611 -0.213871 -0.507137 0.620323 0.0859262 -0.814422 -0.315788
-1.13179 -0.233524 -0.550431 -0.156243 -1.48064 -1.98695 0.0859262 -0.814422 -0.315788
-0.962543 -0.0584333 0.177207 0.351948 -0.0595048 0.999273 0.0939718 -0.962543 -0.0584333
-1.21158 0.0703832 0.201379 0.10642 -2.20961 0.931807 0.0939718 -0.962543 -0.0584333
-1.02015 0.0973587 -0.354476 -0.108862 0.143865 -0.637668 0.0903834 -1.02015 0.0973587
-1.18567 -0.031786 0.108586 -0.23396 1.48164 0.202018 0.0903834 -1.02015 0.0973587
-1.12238 0.0278471 -0.0209219 0.311328 -0.304248 0.162488 0.0921938 -1.12238 0.0278471
-0.906519 0.266491 0.0687665 -0.118574 1.17771 0.1085 0.0921938 -1.12238 0.0278471
-1.18264 -0.0687514 0.284724 -0.0214644 1.03697 2.34948 0.0896234 -1.18264 -0.0687514
-0.873478 -0.0482912 0.032577 0.209361 -1.82457 -2.14008 0.0896234 -1.18264 -0.0687514
-1.02343 0.180091 -0.309513 0.256184 -1.59758 0.166425 0.0763229 -1.02343 0.180091
-1.26305 -0.0291963 0.185212 -0.389485 0.60128 -0.597602 0.0763229 -1.02343 0.180091
-1.04631 -0.196942 -0.0064803 -0.0393331 0.0132406 0.442045 0.0708764 -1.04631 -0.196942
-1.21634 0.0400172 0.0653385 0.201388 -1.90532 -0.573984 0.0708764 -1.04631 -0.196942
-1.12316 0.0104282 -0.348907 -0.259605 1.80368 -0.292019 0.0706842 -1.12316 0.0104282
-1.17643 -0.161869 -0.067734 -0.0616257 0.749967 -0.125926 0.0706842 -1.12316 0.0104282
-1.13999 -0.0793096 0.0183504 -0.0899166 -1.79267 -1.55502 0.0676324 -1.13999 -0.0793096
-1.13738 -0.0827588 0.296927 0.186991 1.83761 -0.959488 0.0676324 -1.13999 -0.0793096
-1.00168 0.199197 0.265251 0.282765 1.02421 1.99698 0.0626505 -1.00168 0.199197
-0.648817 0.158031 0.187584 -0.416644 -0.470373 -0.547562 0.0626505 -1.00168 0.199197
-0.859977 -0.293605 -0.389177 -0.380475 -0.74229 -0.369571 0.0714721 -0.859977 -0.293605
-1.21485 -0.254986 -0.629498 0.85746 0.912534 -1.4707 0.0714721 -0.859977 -0.293605
-1.23804 0.200421 0.0589342 -0.251095 -2.28778 -1.32062 0.0789919 -1.23804 0.200421
-1.25524 -0.331425 0.527282 -0.0916224 0.861995 -0.295312 0.0789919 -1.23804 0.200421
-1.27668 -0.176633 -0.0440107 0.31324 -0.143736 -0.69926 0.0801855 -1.27668 -0.176633
-1.07616 0.0194799 0.642685 -0.108383 -0.0598389 0.371497 0.0801855 -1.27668 -0.176633
-0.416955 -0.149396 0.39166 -0.598137 -1.25854 0.566775 0.0998535 -0.416955 -0.149396
-0.423786 -0.476672 -0.235613 -0.0280014 0.14664 -1.61667 0.0998535 -0.416955 -0.149396
-0.775952 -0.314804 -0.24885 0.402056 -1.83656 -0.453766 0.0718176 -0.775952 -0.314804
-1.07032 -0.13908 -0.128623 0.253019 1.2967 0.263191 0.0718176 -0.775952 -0.314804
-0.950525 0.221421 0.474595 -0.0239672 1.93366 0.144172 0.0596837 -0.950525 0.221421
-0.847642 0.237707 -0.276009 -0.167965 0.15221 -2.33977 0.0596837 -0.950525 0.221421
-0.847402 -0.299758 -0.0233217 -0.471159 0.22974 1.61201 0.0613718 -0.847402 -0.299758
-0.896428 -0.20326 -0.121502 0.559621 0.209155 0.735734 0.0613718 -0.847402 -0.299758
-0.946526 0.131444 0.221651 -0.0813464 0.848617 -2.78522 0.054369 -0.946526 0.131444
-0.563528 -0.181683 0.68129 -0.203501 -0.048092 -0.257781 0.054369 -0.946526 0.131444
-0.572128 0.0352579 -0.371759 0.492194 -1.76499 0.388997 0.0913273 -0.572128 0.0352579
-0.768272 0.185684 0.0704196 -0.337272 0.0644734 -0.105076 0.0913273 -0.572128 0.0352579
-0.649953 0.0291398 0.044248 0.344605 -0.300763 0.47047 0.0772843 -0.649953 0.0291398
-0.686357 -0.0492964 -0.469009 0.198452 1.97026 -0.285939 0.0772843 -0.649953 0.0291398
-0.882624 -0.046365 -0.0517029 -0.0729332 0.0557689 -2.01838 0.0536737 -0.882624 -0.046365
-0.671719 -0.00785382 0.449894 0.214096 -0.545695 -0.62566 0.0536737 -0.882624 -0.046365
-0.568633 0.301046 0.118857 0.436514 -1.48372 0.416514 0.0789776 -0.568633 0.301046
-0.918573 0.133252 -0.402897 -0.617399 -0.492934 -1.13924 0.0789776 -0.568633 0.301046
-1.17057 -0.194737 -0.293759 -0.091903 -0.278345 -0.136033 0.0586981 -1.17057 -0.194737
-1.33104 0.000842288 -0.314686 0.291214 0.711198 -0.871031 0.0586981 -1.17057 -0.194737
-1.20038 -0.154834 -0.0620889 -0.344505 -0.205973 -0.052306 0.0588625 -1.20038 -0.154834
-1.3184 -0.0949436 0.443513 0.407002 0.606853 -1.74206 0.0588625 -1.20038 -0.154834
-1.2664 -0.0434679 -0.114005 -0.245945 -1.09094 -0.0938451 0.0663743 -1.2664 -0.0434679
