x_1 x_2 v_1 v_2 r1 r2 height x0_bias y0_bias
2.09073 1.69977 0.51293 -0.23792 -1.54749 -0.273195 0.380202 2.21618 1.74566
2.59275 1.17363 0.0142937 -1.29607 0.496665 -0.441548 0.388796 2.59275 1.17363
2.60319 0.467415 0.177659 -0.213469 1.70391 0.792423 0.388796 2.59275 1.17363
2.88808 0.704216 -0.452992 0.964931 -0.343695 1.77978 0.39614 2.88808 0.704216
2.4399 1.31097 -0.807727 -0.309676 -1.08036 -0.188545 0.39614 2.88808 0.704216
2.61852 0.766893 0.844461 -0.544379 -0.78356 -0.0209284 0.387399 2.61852 0.766893
2.86159 0.889384 -0.485706 0.722606 0.250211 -0.951176 0.387399 2.61852 0.766893
2.12924 1.98093 -1.09853 0.927553 0.0127324 -0.73469 0.376599 2.12924 1.98093
1.7835 2.72803 -0.936764 0.395755 0.949303 -1.08897 0.376599 2.12924 1.98093
1.02573 2.85854 -0.418763 -0.513729 0.18579 -0.0971182 0.396812 1.02573 2.85854
1.50314 2.39317 -0.0474734 0.167123 -1.67701 -1.50847 0.396812 1.02573 2.85854
1.73687 2.21383 -0.141091 -0.193668 -0.278697 0.399056 0.381996 1.73687 2.21383
2.24297 1.85688 -0.466015 -0.585029 1.77719 -0.133646 0.381996 1.73687 2.21383
2.06839 1.68548 0.0984992 0.456255 -0.0717073 0.146095 0.373986 2.06839 1.68548
1.58827 1.68467 0.0669812 0.326234 0.638899 0.00577936 0.373986 2.06839 1.68548
1.86918 2.09938 0.45984 0.204134 -0.967631 -1.15531 0.374582 1.86918 2.09938
2.16443 1.69554 0.904228 0.366592 -0.869976 0.16527 0.374582 1.86918 2.09938
2.23094 1.96448 -0.405105 0.233632 -1.78724 2.08697 0.376007 2.23094 1.96448
1.90659 1.91597 0.226358 -0.25511 0.341816 -1.57335 0.376007 2.23094 1.96448
2.06143 2.07672 1.14196 0.206114 -1.12095 0.257401 0.370658 2.06143 2.07672
2.66865 1.24131 -0.14012 -1.45759 -0.506854 -0.154887 0.370658 2.06143 2.07672
2.3937 -0.0736932 0.540841 -0.670999 0.781469 0.455601 0.37923 2.3937 -0.0736932
2.45581 -1.33138 -0.878312 -2.33744 1.46057 0.690795 0.37923 2.3937 -0.0736932
1.55868 -3.15345 0.658148 -1.19567 0.141543 0.0107477 0.387391 1.55868 -3.15345
2.28519 -3.22635 0.91377 0.281132 0.270727 0.6368 0.387391 1.55868 -3.15345
2.05925 -2.09717 -0.862114 0.787508 0.214018 -0.186608 0.368855 2.05925 -2.09717
2.0109 -1.99508 0.27776 0.487725 -1.37766 0.0227092 0.368855 2.05925 -2.09717
1.96462 -1.70148 -0.535359 -0.021554 -2.24771 -0.489188 0.367899 1.96462 -1.70148
1.84865 -1.92353 -0.374851 -0.319223 -0.666523 0.46319 0.367899 1.96462 -1.70148
2.02164 -1.85287 0.0336203 -0.785288 0.487065 0.103645 0.366075 2.02164 -1.85287
1.85259 -1.71092 -0.15497 -0.204855 -1.03939 -0.163334 0.366075 2.02164 -1.85287
1.88622 -1.8518 0.760567 -0.025828 -0.742386 1.07421 0.367703 1.88622 -1.8518
2.62737 -2.49315 -0.298208 -0.897177 0.37836 0.361495 0.367703 1.88622 -1.8518
1.9364 -2.78321 1.20745 0.17338 0.542802 -1.3076 0.36462 1.9364 -2.78321
2.39796 -2.13076 -1.19649 0.742124 1.29935 -0.227512 0.36462 1.9364 -2.78321
1.37711 -1.7805 0.51754 -0.300954 -0.864508 -1.57426 0.390527 1.37711 -1.7805
2.65179 -1.85665 0.314153 0.37001 1.2601 0.736886 0.390527 1.37711 -1.7805
2.22645 -1.98164 -0.789317 -0.296239 0.379722 1.12407 0.369328 2.22645 -1.98164
2.42025 -2.45865 0.145681 0.0635025 0.502295 0.490257 0.369328 2.22645 -1.98164
2.45571 -2.38442 0.16736 -0.211354 -0.33132 -0.292988 0.37851 2.45571 -2.38442
2.34697 -2.24487 -0.200898 -0.388151 0.0552362 -0.217811 0.37851 2.45571 -2.38442
1.35688 -2.38661 -0.246908 0.40272 0.881675 -0.315349 0.389363 1.35688 -2.38661
2.6571 -1.41971 0.349781 0.0578303 2.69413 0.597664 0.389363 1.35688 -2.38661
2.65984 -2.18264 -0.674086 -0.65918 1.71422 1.67558 0.385116 2.65984 -2.18264
