x_1 x_2 v_1 v_2 r1 r2 height x0_bias y0_bias
1.62503 2.04612 -0.584066 0.183603 -0.0619682 -0.150088 0.298388 1.62503 2.04612
1.70111 1.90394 -0.330109 -0.808358 -1.10031 0.981401 0.298388 1.62503 2.04612
2.07484 1.48798 0.652114 0.556097 3.092 1.46066 0.29437 2.07484 1.48798
1.59403 1.80273 0.147989 -0.146864 -0.995081 -0.544431 0.29437 2.07484 1.48798
2.3079 1.89482 0.180227 1.40989 -0.111905 0.478277 0.296026 2.3079 1.89482
2.28652 2.84111 0.24005 -0.112183 0.29457 0.412092 0.296026 2.3079 1.89482
2.584 2.08971 0.325684 -0.667033 -1.06098 0.447025 0.298554 2.584 2.08971
2.37095 2.39023 -1.01395 1.1147 -0.81762 1.18748 0.298554 2.584 2.08971
2.11632 3.06147 0.339809 -0.373486 0.0536529 -1.59617 0.293099 2.11632 3.06147
3.02375 2.75169 0.263555 -0.137261 0.921149 0.217024 0.293099 2.11632 3.06147
2.63779 2.09404 -1.02375 -1.1276 -0.477929 -0.804075 0.298123 2.63779 2.09404
1.97407 1.68934 -1.09726 -0.0286157 0.129411 0.143854 0.298123 2.63779 2.09404
1.07199 1.57191 0.344251 -0.590751 -0.0603463 1.54891 0.299998 1.07199 1.57191
2.30558 1.66731 0.116247 1.09592 -0.246871 1.55246 0.299998 1.07199 1.57191
2.1963 2.41925 -0.431457 0.144984 -0.791655 -0.0301186 0.292783 2.1963 2.41925
1.84483 2.16381 -1.02679 -0.622581 -0.870611 -2.41166 0.292783 2.1963 2.41925
1.58918 1.34093 1.26895 -0.00163471 0.93303 1.79218 0.297699 1.58918 1.34093
2.12909 1.68519 0.182105 0.365275 0.240857 -0.293614 0.297699 1.58918 1.34093
1.95596 1.52334 -0.0725309 -0.407242 0.00547725 0.643833 0.294149 1.95596 1.52334
1.6457 1.43325 -0.438574 0.458771 0.0859565 -0.0207357 0.294149 1.95596 1.52334
1.24307 1.90192 0.201183 0.584257 -1.24988 2.66009 0.29939 1.24307 1.90192
2.511 2.24013 1.54316 0.780849 -0.356696 1.95011 0.29939 1.24307 1.90192
3.08252 1.87547 0.25602 -0.713553 0.498239 -1.16979 0.299984 3.08252 1.87547
2.67112 1.59175 -0.316285 0.0835945 -0.144646 -0.0840064 0.299984 3.08252 1.87547
1.92177 1.70787 -0.716693 0.439901 -0.802236 0.722444 0.29408 1.92177 1.70787
1.62126 1.90357 0.0187333 -0.124301 0.457408 0.548242 0.29408 1.92177 1.70787
1.57702 1.60396 -1.13365 -0.0971213 0.0953474 0.141032 0.296732 1.57702 1.60396
1.31882 1.6476 0.371758 0.257988 -1.13721 -2.4878 0.296732 1.57702 1.60396
2.27157 1.71101 0.623172 0.342052 -0.947373 -0.749722 0.293024 2.27157 1.71101
2.38692 2.34026 -1.29463 0.418962 -0.914921 -1.75429 0.293024 2.27157 1.71101
1.61008 2.26065 -1.05052 -1.14326 0.518472 0.243783 0.295625 1.61008 2.26065
1.22454 1.39783 0.478927 -0.397043 -0.46792 -0.779941 0.295625 1.61008 2.26065
1.70141 1.76237 0.384138 -0.0432278 1.55151 -0.403541 0.294708 1.70141 1.76237
1.42758 1.25935 -0.0941827 0.109329 0.21816 1.06928 0.294708 1.70141 1.76237
1.40844 1.12324 -0.199611 0.0946916 0.959621 -0.18439 0.297323 1.40844 1.12324
1.69468 1.85959 0.715747 0.886822 0.740784 0.83446 0.297323 1.40844 1.12324
2.52423 2.66375 0.580287 0.442914 0.791682 -0.772127 0.296221 2.52423 2.66375
2.33393 2.3667 -0.649656 -1.82057 -2.82036 -2.22563 0.296221 2.52423 2.66375
2.1831 1.6645 0.434558 1.13986 0.396095 0.321938 0.290527 2.1831 1.6645
2.34208 2.93158 1.16091 0.1615 -0.670151 -0.325798 0.290527 2.1831 1.6645
3.28337 2.19913 -0.442637 -0.771578 -0.454547 0.403882 0.299633 3.28337 2.19913
2.53991 1.68055 -1.46043 -0.584895 -0.116313 -2.21664 0.299633 3.28337 2.19913
1.35629 1.75269 -1.41789 0.258535 0.204395 -0.651663 0.297096 1.35629 1.75269
0.936414 1.77533 0.564548 0.0163896 1.45512 1.52926 0.297096 1.35629 1.75269
1.21635 1.89039 -0.0721935 -0.10341 0.573946 1.40801 0.297419 1.21635 1.89039
1.92685 1.49387 1.42843 -0.0375381 -0.61278 -0.13431 0.297419 1.21635 1.89039
2.80183 1.65095 0.376194 0.853492 0.471844 1.57433 0.298643 2.80183 1.65095
2.67811 2.26392 -0.919235 0.817973 0.122544 -1.17741 0.298643 2.80183 1.65095
2.23112 2.28298 0.809511 -0.362612 0.241887 -0.494898 0.290422 2.23112 2.28298
2.09032 1.70938 -1.10197 -0.584827 0.405801 0.731525 0.290422 2.23112 2.28298
1.28274 1.37473 -0.841741 0.346536 -1.41324 -0.810491 0.296105 1.28274 1.37473
1.07049 0.888665 0.494973 0.107056 1.26392 -0.605654 0.296105 1.28274 1.37473
1.33443 0.702295 -0.222692 -0.634902 -0.0643511 0.824987 0.294967 1.33443 0.702295
1.25579 0.50727 -0.099459 0.203568 1.77423 0.0855783 0.294967 1.33443 0.702295
1.4706 0.490514 0.374302 0.127436 -0.770741 0.847843 0.293614 1.4706 0.490514
1.56833 0.97951 0.600248 0.408316 0.275549 0.062075 0.293614 1.4706 0.490514
2.0127 1.93336 -0.281453 0.387619 1.38039 0.508688 0.290262 2.0127 1.93336
1.60326 1.57523 0.995728 0.0736768 0.505992 1.0976 0.290262 2.0127 1.93336
2.49369 1.50465 0.82115 -0.268122 -0.495953 1.24061 0.294703 2.49369 1.50465
3.0247 2.02519 0.187945 1.28411 0.113271 0.156022 0.294703 2.49369 1.50465
2.20735 3.89379 -0.858125 2.12454 1.45613 0.574392 0.288685 2.20735 3.89379
2.4742 4.41804 0.394076 -1.77151 0.287316 -0.322916 0.288685 2.20735 3.89379
2.79423 3.15919 -0.0756535 -1.05548 0.0983432 -0.518544 0.297561 2.79423 3.15919
2.48569 1.91341 -1.34892 0.226472 1.27656 -0.566867 0.297561 2.79423 3.15919
2.4049 2.29839 -0.0712076 0.927148 -0.230091 0.380904 0.292333 2.4049 2.29839
2.74084 2.36087 -0.582764 -0.221419 -0.349583 -1.32419 0.292333 2.4049 2.29839
2.57859 2.32816 0.241064 0.0299962 -0.610281 0.543594 0.293917 2.57859 2.32816
2.70099 2.4945 0.771896 0.0670612 -2.01765 0.637075 0.293917 2.57859 2.32816
2.49644 2.49503 -0.142619 0.829487 0.596061 1.30631 0.292158 2.49644 2.49503
3.04505 2.80054 -0.11294 0.0761597 1.24166 0.0267666 0.292158 2.49644 2.49503
2.77697 2.2218 -0.427555 -0.454153 -0.354021 0.296012 0.295929 2.77697 2.2218
3.01325 2.11884 1.01813 -0.0395911 -0.249834 1.16508 0.295929 2.77697 2.2218
2.83003 1.99786 -0.329799 0.428943 0.158373 0.942614 0.295938 2.83003 1.99786
2.71825 2.99708 -0.629233 0.369428 -0.192928 -0.370318 0.295938 2.83003 1.99786
2.97093 2.52563 0.236243 -0.769796 -0.879693 -0.375348 0.297175 2.97093 2.52563
2.67891 2.31231 -0.343776 0.651489 -0.553369 1.54811 0.297175 2.97093 2.52563
2.51337 3.33117 0.0115072 -0.0604058 0.516597 -0.197548 0.2912 2.51337 3.33117
2.62876 2.85846 1.03571 -0.152772 1.60963 0.790036 0.2912 2.51337 3.33117
2.64376 2.47207 0.408049 -0.866524 -0.449479 0.778839 0.291772 2.64376 2.47207
3.10962 2.3633 0.348861 0.740872 1.53419 -0.0647211 0.291772 2.64376 2.47207
3.02582 3.17022 -0.104049 0.283967 0.745767 -0.499259 0.296868 3.02582 3.17022
2.76877 2.75549 -0.559293 -1.14843 1.12425 0.43807 0.296868 3.02582 3.17022
2.21138 2.2197 -1.1741 -0.114272 -2.33684 0.125836 0.287248 2.21138 2.2197
1.60885 1.38259 -0.558066 -0.944397 0.918428 0.521001 0.287248 2.21138 2.2197
1.25248 1.77946 0.0901221 1.67584 1.31624 0.543124 0.294382 1.25248 1.77946
2.79617 2.53401 2.16746 -0.676436 -0.125296 1.07366 0.294382 1.25248 1.77946
3.93743 1.98026 -0.246883 -0.691108 -0.68354 -0.0207941 0.3 3.93743 1.98026
3.5285 2.37341 -0.620274 0.875229 1.42063 -1.22522 0.3 3.93743 1.98026
2.52141 2.56763 -1.13627 -0.398858 -0.323367 -0.561379 0.289705 2.52141 2.56763
1.37024 1.511 -0.175348 -1.39963 -0.997618 2.62637 0.289705 2.52141 2.56763
1.89162 1.47707 -0.456282 0.465036 0.263579 0.747535 0.292198 1.89162 1.47707
1.58335 2.13465 0.19873 0.840875 -0.155064 -0.203765 0.292198 1.89162 1.47707
1.20251 2.62817 0.0784186 0.194514 0.36721 -0.00485107 0.294289 1.20251 2.62817
2.02084 2.33036 1.12914 -0.364366 0.206993 1.07421 0.294289 1.20251 2.62817
2.4292 1.8251 -1.25847 -0.696253 -1.65711 0.596257 0.288524 2.4292 1.8251
1.67726 1.30602 -0.642077 -0.555871 0.750987 -0.171476 0.288524 2.4292 1.8251
1.17411 1.73864 0.0560195 0.669972 1.0412 1.44762 0.293966 1.17411 1.73864
0.918252 1.19069 -0.106174 -1.70082 0.166925 0.0809698 0.293966 1.17411 1.73864
0.913669 0.760716 0.794698 0.172812 -0.621774 1.21283 0.29881 0.913669 0.760716
1.22555 0.642889 0.0657895 -0.00893279 0.0245 -0.883989 0.29881 0.913669 0.760716
1.47491 0.59213 -0.140449 -0.699681 -0.925083 -1.012 0.292148 1.47491 0.59213
1.13989 -0.0655502 -0.123651 -0.0702934 -1.75474 -0.850559 0.292148 1.47491 0.59213
1.64197 -0.495747 1.15153 -0.252865 1.1898 0.101418 0.292059 1.64197 -0.495747
1.9103 -2.13322 -0.638349 -1.58887 -0.160081 -0.403626 0.292059 1.64197 -0.495747
1.85602 -3.07677 -0.130401 0.00238914 0.0659822 1.92143 0.291735 1.85602 -3.07677
1.90088 -1.98381 0.515116 1.8846 1.17158 -0.632116 0.291735 1.85602 -3.07677
1.64069 -1.8267 0.0981648 -0.595991 0.371514 -0.479 0.290894 1.64069 -1.8267
1.76336 -1.93253 1.23187 -0.64015 -1.71272 -0.915568 0.290894 1.64069 -1.8267
2.209 -2.57065 -0.867267 -0.754478 -0.651053 -0.977481 0.285884 2.209 -2.57065
1.37784 -2.89423 -0.108651 0.272922 0.985383 -0.765788 0.285884 2.209 -2.57065
1.95966 -1.95327 0.981414 1.2347 -1.23135 1.09941 0.288477 1.95966 -1.95327
2.0105 -1.74404 -0.219434 -0.717923 2.25658 0.253612 0.288477 1.95966 -1.95327
1.97433 -2.47249 0.367361 -0.676507 0.534562 1.22391 0.287279 1.97433 -2.47249
1.61127 -2.4281 -0.294094 1.04734 -0.918487 -0.126992 0.287279 1.97433 -2.47249
2.08164 -1.67106 -0.697142 -0.173526 2.04966 -1.36547 0.28444 2.08164 -1.67106
1.77498 -2.43028 -0.143824 -0.045951 2.96287 -0.129959 0.28444 2.08164 -1.67106
1.59632 -2.38186 -0.303139 -0.0902885 -0.906055 0.509215 0.289834 1.59632 -2.38186
2.09975 -1.77661 -0.52127 0.994472 -1.56496 -1.01356 0.289834 1.59632 -2.38186
2.16073 -1.58944 0.724164 -0.484898 0.349585 -0.692041 0.283514 2.16073 -1.58944
1.76214 -2.22044 -1.14414 -0.240707 -0.271062 -1.06747 0.283514 2.16073 -1.58944
1.87153 -2.07906 1.10634 0.907761 0.783593 0.739418 0.288372 1.87153 -2.07906
2.28331 -1.33975 -0.68898 -0.139272 -0.815683 -1.41158 0.288372 1.87153 -2.07906
2.14605 -1.82537 0.922123 -0.0870537 -2.16198 1.89178 0.282482 2.14605 -1.82537
2.0414 -1.99229 -0.676385 0.317393 -1.07585 0.336042 0.282482 2.14605 -1.82537
2.04292 -1.86961 0.609058 0.181901 -1.51277 1.41062 0.282535 2.04292 -1.86961
1.80205 -2.05327 -1.1805 -0.539516 -0.825428 -0.738569 0.282535 2.04292 -1.86961
1.57372 -2.81918 0.756324 -0.819972 -1.92361 1.35286 0.288916 1.57372 -2.81918
1.79869 -2.16888 -0.0644568 1.1257 -0.0335742 -1.90475 0.288916 1.57372 -2.81918
1.32042 -2.08632 0.555992 -0.865574 -0.64993 -1.52547 0.290644 1.32042 -2.08632
1.9733 -2.11825 0.547183 0.533933 -0.792471 0.587529 0.290644 1.32042 -2.08632
2.23085 -2.26088 0.4656 0.321214 -0.362936 -0.847547 0.282592 2.23085 -2.26088
1.53342 -2.26221 -0.972424 0.184826 0.263536 -0.785608 0.282592 2.23085 -2.26088
1.82102 -1.89981 1.0001 0.0112845 -0.511375 -0.149613 0.287901 1.82102 -1.89981
2.64997 -2.05382 -0.465482 0.839778 -0.245413 0.144855 0.287901 1.82102 -1.89981
1.68248 -1.76495 -0.623264 -0.348591 -1.20676 -0.13315 0.287644 1.68248 -1.76495
2.0002 -2.49763 0.776432 -0.777629 -1.07797 0.420923 0.287644 1.68248 -1.76495
0.973814 -2.67565 -1.58119 0.451588 -0.0914549 -0.310746 0.296974 0.973814 -2.67565
0.925932 -2.31906 1.27865 0.240531 0.888715 1.00203 0.296974 0.973814 -2.67565
2.21768 -2.13474 1.42451 -0.250727 0.181859 0.6184 0.281446 2.21768 -2.13474
2.62288 -2.23556 -0.483294 -0.0694683 0.956428 -0.641252 0.281446 2.21768 -2.13474
2.28136 -1.54498 0.426477 0.897416 -0.94591 -1.03218 0.282473 2.28136 -1.54498
2.10355 -1.23614 0.130862 0.354282 0.405872 0.952453 0.282473 2.28136 -1.54498
2.56342 -2.08833 0.14673 -0.683211 -0.467666 0.498878 0.288262 2.56342 -2.08833
2.1158 -1.22473 -0.552155 1.31265 0.331307 0.941485 0.288262 2.56342 -2.08833
2.15321 -1.02893 0.367414 -0.713001 -0.699111 0.874655 0.279068 2.15321 -1.02893
2.23533 -1.94657 -0.407856 -1.32118 -0.028878 -0.471542 0.279068 2.15321 -1.02893
1.41198 -2.64574 -0.779582 -0.482969 -0.228727 -0.589348 0.28888 1.41198 -2.64574
1.14786 -2.32973 0.0832985 0.369294 1.01841 -0.448116 0.28888 1.41198 -2.64574
1.46138 -1.80577 1.80216 0.0637816 1.69841 -1.12097 0.28754 1.46138 -1.80577
2.17373 -2.08396 -0.715844 0.171787 -1.18677 -1.66209 0.28754 1.46138 -1.80577
2.04908 -1.91746 -0.0573647 0.894136 0.496819 -0.592626 0.279656 2.04908 -1.91746
2.30762 -1.48367 0.552663 -0.134678 -0.209396 -1.07232 0.279656 2.04908 -1.91746
2.09231 -1.82021 -0.156084 -1.49222 -0.546041 1.15511 0.277952 2.09231 -1.82021
1.54195 -2.86353 -0.369261 -0.616182 -0.370252 -0.534617 0.277952 2.09231 -1.82021
1.03194 -2.54502 -0.418847 0.437512 -0.492801 -2.26625 0.294938 1.03194 -2.54502
1.69383 -1.81687 0.78348 0.770297 -0.485095 1.28916 0.294938 1.03194 -2.54502
1.78499 -2.21906 -0.756288 -1.34482 -0.840029 -0.317572 0.286416 1.78499 -2.21906
1.64442 -2.48892 0.895016 0.911909 1.0929 0.799047 0.286416 1.78499 -2.21906
1.4246 -2.39667 -0.399894 -0.000843565 -1.24126 0.79117 0.287044 1.4246 -2.39667
1.21583 -2.19886 -0.134444 0.534488 -1.02865 0.114856 0.287044 1.4246 -2.39667
1.06501 -2.30415 0.915624 -0.52678 -0.936516 0.342756 0.293309 1.06501 -2.30415
1.44758 -2.3473 0.791081 0.414916 0.933371 0.250715 0.293309 1.06501 -2.30415
1.80507 -1.66142 -0.525834 0.856509 -0.755809 -0.719866 0.28536 1.80507 -1.66142
1.33573 -2.09475 0.679177 0.0196719 -0.00854054 -1.20248 0.28536 1.80507 -1.66142
2.55436 -2.00881 1.51234 -0.0264207 -1.56329 -1.39927 0.287238 2.55436 -2.00881
2.21922 -2.01214 -1.08937 -0.190931 1.20462 0.693262 0.287238 2.55436 -2.00881
1.45108 -2.12762 -0.112291 -0.966778 -0.438373 0.257202 0.285847 1.45108 -2.12762
2.14167 -2.52186 0.01693 0.83496 -1.27456 -0.111902 0.285847 1.45108 -2.12762
1.50727 -1.73086 0.286624 0.926159 0.0385705 0.421568 0.28454 1.50727 -1.73086
2.24279 -2.13612 0.438922 -0.511136 -0.199497 -1.87052 0.28454 1.50727 -1.73086
2.61822 -1.91185 0.671942 0.399884 -0.171143 -0.842787 0.287788 2.61822 -1.91185
2.53222 -1.28383 0.543154 0.383755 0.478817 -0.688908 0.287788 2.61822 -1.91185
2.16516 -1.75367 -0.740732 -0.525685 -3.22145 -0.710925 0.27698 2.16516 -1.75367
1.38274 -1.9378 0.393921 -0.362022 -1.93435 2.08998 0.27698 2.16516 -1.75367
1.76959 -2.33232 0.127494 -0.437246 0.548079 0.742125 0.284562 1.76959 -2.33232
1.58631 -2.35885 0.471606 -0.0876211 0.891016 -0.46931 0.284562 1.76959 -2.33232
1.47648 -2.13298 0.355691 -0.961197 0.189224 -1.27909 0.283868 1.47648 -2.13298
2.01716 -1.90624 0.676021 0.809983 -0.090402 -0.229561 0.283868 1.47648 -2.13298
2.2104 -1.37737 -0.265734 0.354419 -0.309369 -0.446878 0.277142 2.2104 -1.37737
2.26574 -1.23272 0.348376 -0.45346 -0.0709679 0.653001 0.277142 2.2104 -1.37737
2.60343 -1.82804 0.0609249 -1.0637 -0.509874 0.0344697 0.286572 2.60343 -1.82804
1.86117 -2.25832 0.172773 -0.1647 -1.43045 -0.649442 0.286572 2.60343 -1.82804
1.68137 -2.32573 -0.539935 -0.0913318 0.024343 -0.825797 0.283224 1.68137 -2.32573
1.38973 -2.36314 -0.32421 -0.447454 -0.239805 -0.89229 0.283224 1.68137 -2.32573
1.34984 -2.56835 -0.308581 0.227703 -0.782733 -1.42601 0.285286 1.34984 -2.56835
1.21641 -2.76975 -0.894337 0.120012 -0.256065 0.78923 0.285286 1.34984 -2.56835
1.07918 -2.47526 0.477701 1.08122 2.03032 -0.434165 0.29189 1.07918 -2.47526
2.06648 -1.73717 1.12926 0.510854 1.39857 -0.313502 0.29189 1.07918 -2.47526
2.06757 -1.58205 -0.668591 -0.242658 0.929795 0.252076 0.276093 2.06757 -1.58205
1.25198 -2.44851 -0.679857 -0.0831242 0.403392 1.57882 0.276093 2.06757 -1.58205
1.16665 -2.36331 0.15177 0.381162 0.346649 -0.950891 0.288822 1.16665 -2.36331
1.5694 -1.94186 1.13318 -0.0996641 -1.56112 2.17514 0.288822 1.16665 -2.36331
1.99124 -2.49594 0.149323 -0.436611 -0.299111 0.394356 0.27777 1.99124 -2.49594
1.95406 -2.606 -0.564628 0.611189 -0.976637 0.713369 0.27777 1.99124 -2.49594
1.53618 -2.14265 -0.862658 0.326029 0.872541 -0.753711 0.281683 1.53618 -2.14265
1.46596 -2.34412 -0.11924 -0.150911 0.17828 -0.501774 0.281683 1.53618 -2.14265
1.25669 -2.21903 0.487352 0.493086 -0.311504 2.5476 0.285708 1.25669 -2.21903
2.20762 -2.63605 0.304176 -0.639668 0.484247 -0.646767 0.285708 1.25669 -2.21903
2.02581 -2.53723 -1.21846 1.19733 0.416176 -0.384485 0.275784 2.02581 -2.53723
1.37754 -1.70342 0.372524 0.12229 -0.713656 0.123935 0.275784 2.02581 -2.53723
1.42574 -1.83556 0.601374 0.578559 -0.916818 -0.670483 0.281629 1.42574 -1.83556
2.28533 -2.26548 -0.451881 -0.737806 -2.22447 -1.6315 0.281629 1.42574 -1.83556
2.09052 -2.01739 -0.0771666 0.936325 -0.383594 -0.711151 0.273583 2.09052 -2.01739
2.35053 -1.61851 0.0482866 0.417493 0.115216 0.679171 0.273583 2.09052 -2.01739
2.22179 -2.12358 -0.623382 -0.660583 -1.78014 1.42297 0.275156 2.22179 -2.12358
1.30633 -2.57786 -1.29076 -0.159152 -0.086657 -1.25272 0.275156 2.22179 -2.12358
0.295055 -2.67328 0.0717695 0.177948 1.12484 -1.45812 0.3 0.295055 -2.67328
1.40577 -2.66632 1.16859 0.195913 0.0529327 0.881165 0.3 0.295055 -2.67328
1.83307 -1.79719 1.1822 0.883418 0.100968 -0.691161 0.281303 1.83307 -1.79719
1.90672 -1.61957 -0.610909 0.348143 -0.809817 -1.22098 0.281303 1.83307 -1.79719
2.43946 -1.78332 1.05243 -0.318517 0.989349 0.0689843 0.283051 2.43946 -1.78332
2.54443 -1.5403 -0.177706 0.518263 0.327891 1.47505 0.283051 2.43946 -1.78332
2.51968 -1.12898 -0.840098 -0.0865036 -0.937164 2.15728 0.283513 2.51968 -1.12898
2.20867 -1.78188 0.145529 -0.807398 0.809869 -0.671142 0.283513 2.51968 -1.12898
2.09921 -2.35191 -0.192311 -0.695455 -0.473972 1.07737 0.271989 2.09921 -2.35191
1.71782 -2.64172 -0.759356 0.544364 -0.76471 -0.783805 0.271989 2.09921 -2.35191
1.28917 -2.2363 -0.36808 0.287619 -0.506336 0.124911 0.28361 1.28917 -2.2363
1.30723 -1.73964 0.581332 0.323686 0.24167 -1.43734 0.28361 1.28917 -2.2363
2.1642 -2.17138 0.762421 -0.231011 0.296336 0.282812 0.271638 2.1642 -2.17138
2.59298 -1.16851 -0.38496 0.813647 -0.423819 -1.4277 0.271638 2.1642 -2.17138
1.87946 -1.29904 0.124661 -0.417414 0.495418 -0.818153 0.278922 1.87946 -1.29904
3.03731 -1.78497 0.245658 -0.177722 -0.0694334 -0.188631 0.278922 1.87946 -1.29904
2.12858 -1.54782 -0.25738 1.34681 1.03225 -1.93835 0.270278 2.12858 -1.54782
2.70919 -1.07767 0.406913 -0.273225 0.045177 0.311643 0.270278 2.12858 -1.54782
2.19316 -1.54202 0.167643 0.141737 -0.910806 -0.3622 0.270931 2.19316 -1.54202
2.92757 -1.57974 -0.371636 -0.363216 -1.59287 0.360167 0.270931 2.19316 -1.54202
2.47041 -1.19098 -0.235892 -0.0215633 1.18944 0.669707 0.281686 2.47041 -1.19098
2.5882 -1.39522 0.169688 -0.626113 -1.98641 0.630628 0.281686 2.47041 -1.19098
2.73115 -1.77384 0.466719 0.272899 -1.02782 -0.951572 0.289041 2.73115 -1.77384
2.39466 -1.31464 -0.772779 0.487575 -0.163171 1.21741 0.289041 2.73115 -1.77384
2.30355 -1.08809 0.463654 -0.585908 -0.0462279 0.0683283 0.275317 2.30355 -1.08809
3.12144 -1.49125 -0.122072 -0.960416 -0.269659 -0.816737 0.275317 2.30355 -1.08809
1.89815 -1.73694 -1.33225 0.254563 0.604819 0.957724 0.277087 1.89815 -1.73694
1.03161 -2.34172 0.229489 -1.44005 1.0243 1.47026 0.277087 1.89815 -1.73694
0.781981 -3.13524 -0.177375 -0.580522 -0.585346 0.00921111 0.298244 0.781981 -3.13524
1.42156 -2.52281 -0.191489 1.25349 -0.266032 0.229789 0.298244 0.781981 -3.13524
1.0575 -2.61351 0.20399 -0.800913 -0.22793 0.987513 0.290154 1.0575 -2.61351
0.904593 -3.32184 0.517064 -0.7961 1.00067 0.422825 0.290154 1.0575 -2.61351
1.16052 -3.03238 -0.825563 0.345685 0.453295 -0.387902 0.286015 1.16052 -3.03238
0.836605 -2.46139 0.449007 1.15862 -0.911319 2.04984 0.286015 1.16052 -3.03238
1.58305 -1.89711 0.414384 -0.0697053 -1.36092 1.535 0.279836 1.58305 -1.89711
1.72592 -2.1662 -0.803935 -0.402916 0.993858 -1.01349 0.279836 1.58305 -1.89711
1.0579 -2.00417 0.293552 0.646587 -0.518931 0.254709 0.288644 1.0579 -2.00417
1.58399 -2.026 0.23918 -0.874449 -2.81318 -0.598684 0.288644 1.0579 -2.00417
1.48758 -2.3775 0.215594 0.430456 0.0687038 0.40486 0.279065 1.48758 -2.3775
1.73742 -1.58079 0.0536492 0.615041 -0.658426 0.0456192 0.279065 1.48758 -2.3775
1.67915 -1.9879 -0.349348 -1.6338 0.623715 -0.363195 0.279331 1.67915 -1.9879
1.75775 -2.76544 -0.291618 -0.0535199 0.435496 1.25211 0.279331 1.67915 -1.9879
1.73374 -2.61216 0.200445 1.31236 0.425549 1.64028 0.278879 1.73374 -2.61216
1.86148 -1.96637 0.187765 -0.0717031 2.15448 -0.747941 0.278879 1.73374 -2.61216
1.66778 -1.85369 -0.901655 -0.00898389 0.382299 1.04634 0.277748 1.66778 -1.85369
1.32157 -2.35284 0.0188854 -0.948985 -1.18766 0.0370427 0.277748 1.66778 -1.85369
1.05426 -3.72871 -0.12998 -0.664842 -0.339443 -0.407613 0.287931 1.05426 -3.72871
1.21705 -3.32557 -0.543928 0.612778 -1.65539 0.257499 0.287931 1.05426 -3.72871
0.948079 -2.22768 0.184297 1.16021 0.662089 -1.07855 0.291317 0.948079 -2.22768
1.44244 -2.02895 0.815191 -0.0547757 -1.93811 0.800671 0.291317 0.948079 -2.22768
1.63291 -2.31694 -0.141674 0.78214 -1.75785 -0.0400121 0.276766 1.63291 -2.31694
1.42093 -2.26989 -0.550535 -0.638084 0.428093 -0.29908 0.276766 1.63291 -2.31694
1.17642 -2.43203 -0.262761 0.527352 -0.709262 -0.65399 0.283155 1.17642 -2.43203
1.75652 -2.9352 0.951935 -0.8766 0.102781 0.803367 0.283155 1.17642 -2.43203
1.01784 -2.5756 -1.33962 1.14338 -0.657533 -0.045631 0.287269 1.01784 -2.5756
0.445185 -2.27542 0.675229 0.969637 0.130908 -0.387676 0.287269 1.01784 -2.5756
0.440937 -2.0049 0.929804 0.362997 -0.0920972 0.0238061 0.29936 0.440937 -2.0049
0.490599 -2.77685 -0.00110726 -1.18235 -1.65616 -0.4299 0.29936 0.440937 -2.0049
0.0596726 -2.88047 0.222804 0.773075 -2.76608 0.194191 0.299702 0.0596726 -2.88047
