x_1 x_2 v_1 v_2 r1 r2 height x0_bias y0_bias
-2.48624 1.36846 -0.200209 -0.372209 -0.195382 -0.0828463 0.293662 -2.26608 1.65006
-2.42788 1.65351 -0.276976 0.987616 -1.03239 1.4139 0.294642 -2.42788 1.65351
-3.12951 2.00695 -0.129292 -0.719087 -0.444457 -0.587602 0.294642 -2.42788 1.65351
-2.94439 1.5764 0.993882 -0.448698 -0.265464 -0.0212724 0.296208 -2.94439 1.5764
-1.97196 1.94766 0.861689 0.443666 -0.0190286 -1.81597 0.296208 -2.94439 1.5764
-0.968732 2.14211 0.440208 0.380054 0.213081 0.979324 0.296043 -0.968732 2.14211
-1.08248 2.41864 -0.00352173 0.367877 1.45228 -1.01164 0.296043 -0.968732 2.14211
-0.792917 2.69272 0.333264 -0.856811 1.43966 -0.44202 0.297808 -0.792917 2.69272
-0.32288 1.71039 -0.071927 -0.3139 -0.296758 0.619324 0.297808 -0.792917 2.69272
-0.0186583 2.22901 0.466923 0.209878 -2.30086 -1.25527 0.299263 -0.0186583 2.22901
0.232135 1.80317 0.0903718 -0.990877 0.311221 -0.580184 0.299263 -0.0186583 2.22901
1.21492 1.32771 1.36463 0.10284 -0.254552 -1.12181 0.29663 1.21492 1.32771
1.5443 1.45477 -0.808944 -0.511193 0.725075 -0.531275 0.29663 1.21492 1.32771
1.84773 1.43802 0.279688 -0.507679 2.25256 0.280453 0.290273 1.84773 1.43802
1.33947 1.42908 -0.0705229 0.6289 -0.633953 -0.55637 0.290273 1.84773 1.43802
1.55224 1.92653 -0.402486 0.277882 1.03452 1.47185 0.292624 1.55224 1.92653
1.14809 1.80146 -0.00451947 -0.983233 0.872134 -1.16485 0.292624 1.55224 1.92653
1.8363 1.4845 -0.600819 0.0586419 -0.60298 1.70174 0.289337 1.8363 1.4845
0.777055 1.36162 -0.448404 -0.205729 1.32134 0.325656 0.289337 1.8363 1.4845
0.528288 0.812775 -0.469398 -0.0720808 -0.897417 -1.39424 0.298336 0.528288 0.812775
0.0879177 1.27662 0.32696 1.10571 0.327491 0.791011 0.298336 0.528288 0.812775
-0.101587 1.59912 -0.484684 0.483227 0.478617 -0.0271199 0.298263 -0.101587 1.59912
-0.76283 2.21477 -1.16775 0.267057 -0.780513 0.0563994 0.298263 -0.101587 1.59912
-1.99515 2.35486 -0.8781 -0.26074 -0.420679 -0.777872 0.291211 -1.99515 2.35486
-1.53371 2.2789 1.18279 -0.647864 -0.571641 -1.24078 0.291211 -1.99515 2.35486
-1.0601 2.08183 0.571408 -0.146758 -0.633565 -0.589349 0.294019 -1.0601 2.08183
-0.782546 2.41943 -0.783979 0.534603 -1.67892 -0.0173699 0.294019 -1.0601 2.08183
-0.998698 2.26189 -0.142093 -0.460409 0.0851971 -0.176646 0.293664 -0.998698 2.26189
-0.831919 2.25445 0.291201 -0.105276 -1.41691 -2.58899 0.293664 -0.998698 2.26189
-1.44036 2.75946 -0.495583 0.223045 0.704095 -1.27226 0.294369 -1.44036 2.75946
-2.13369 2.03919 -0.533324 -1.13095 -0.667619 0.309474 0.294369 -1.44036 2.75946
-2.25476 1.80119 0.450662 1.04112 1.8243 0.819776 0.292034 -2.25476 1.80119
-1.65301 1.65986 1.19106 0.153403 -0.476068 -0.939922 0.292034 -2.25476 1.80119
-1.54833 2.1482 -0.830813 0.726721 0.733185 0.0373497 0.294022 -1.54833 2.1482
-2.32215 2.18876 0.0691384 -0.294367 0.0826084 -1.66345 0.294022 -1.54833 2.1482
-2.71591 1.94924 -0.895969 -0.31462 0.626737 0.220644 0.293475 -2.71591 1.94924
-2.72987 1.85107 0.672384 0.32897 1.15915 0.81564 0.293475 -2.71591 1.94924
-2.74183 1.49866 -0.150075 -0.205122 1.1255 0.724239 0.292616 -2.74183 1.49866
-3.4368 1.2586 -0.676713 0.889792 0.387285 -0.616705 0.292616 -2.74183 1.49866
-2.64014 1.75272 0.855698 0.0842253 0.672058 0.312394 0.292259 -2.64014 1.75272
-1.79038 2.1694 0.985516 0.34742 0.940069 1.80157 0.292259 -2.64014 1.75272
-1.46797 2.26731 -0.22532 -0.062271 0.0272805 -0.558988 0.292959 -1.46797 2.26731
-1.86768 2.10806 0.0374859 0.588226 -0.179316 0.639916 0.292959 -1.46797 2.26731
-2.03264 2.06645 -0.674538 -0.222236 -1.16028 0.407535 0.290212 -2.03264 2.06645
-1.97148 1.62438 0.827649 0.150318 -0.519431 1.47791 0.290212 -2.03264 2.06645
-1.85607 2.39239 -0.60826 -0.962685 0.669549 -0.529724 0.289992 -1.85607 2.39239
-1.545 2.16003 0.173842 0.956402 1.57598 0.0475121 0.289992 -1.85607 2.39239
-2.43758 2.1928 -0.797614 -0.0231731 -0.787379 0.219657 0.292782 -2.43758 2.1928
-2.069 2.09913 0.845806 -0.327937 -0.272515 0.0700797 0.292782 -2.43758 2.1928
-1.42998 1.37948 -0.0212507 0.0327487 1.50806 -1.23934 0.291947 -1.42998 1.37948
-1.43848 1.73566 -0.0144883 0.0651417 -1.83421 -0.890044 0.291947 -1.42998 1.37948
-1.44925 2.31837 0.467573 0.816351 1.23641 0.314781 0.291161 -1.44925 2.31837
-1.66964 2.36587 -0.988546 -0.42919 0.755348 -1.29659 0.291161 -1.44925 2.31837
-2.74938 1.66817 -1.73796 0.384093 1.12246 0.794336 0.291024 -2.74938 1.66817
-3.76534 1.80825 0.930513 -1.21807 -0.469563 0.0372629 0.291024 -2.74938 1.66817
-2.63177 0.69497 0.929351 -0.768421 1.18406 -1.33665 0.290494 -2.63177 0.69497
-2.95074 -0.379691 -0.914459 -1.4986 -1.12932 -0.0265651 0.290494 -2.63177 0.69497
-2.38813 -1.77374 1.33963 -1.57821 0.348657 -0.847553 0.291392 -2.38813 -1.77374
-1.6882 -2.38088 0.213348 0.324514 0.90593 -2.31427 0.291392 -2.38813 -1.77374
-2.03971 -1.73938 0.144604 0.675723 0.448754 -0.482249 0.288904 -2.03971 -1.73938
-1.93444 -1.56108 0.521988 -0.409431 -0.261937 -0.281309 0.288904 -2.03971 -1.73938
-1.97319 -1.7919 0.176268 -0.080064 -0.669873 1.23093 0.287966 -1.97319 -1.7919
-1.77055 -1.7983 -1.21211 -0.790717 0.962401 0.606584 0.287966 -1.97319 -1.7919
-2.59643 -1.84908 -0.503719 1.13603 1.29253 0.681733 0.289726 -2.59643 -1.84908
-2.10505 -1.58523 1.64215 -1.30379 -1.30214 0.426676 0.289726 -2.59643 -1.84908
-1.76804 -2.17744 -0.652212 -0.559147 -0.504777 -0.0298267 0.28961 -1.76804 -2.17744
-2.69756 -2.30189 -0.937787 -0.0861335 0.235811 1.88577 0.28961 -1.76804 -2.17744
-2.27089 -1.98197 0.769066 0.819856 1.70182 -0.43484 0.289452 -2.27089 -1.98197
-1.53402 -1.69273 -0.965973 -0.529351 0.264865 -0.403553 0.289452 -2.27089 -1.98197
-2.9716 -1.93381 -0.86005 -0.0777297 -0.754163 1.1166 0.294825 -2.9716 -1.93381
-2.78758 -2.04757 1.00949 0.737926 0.537847 2.40258 0.294825 -2.9716 -1.93381
-1.82199 -1.94972 0.752275 -0.428973 0.0705442 0.585941 0.287862 -1.82199 -1.94972
-1.42223 -2.2073 -0.292792 0.796691 1.42249 0.456786 0.287862 -1.82199 -1.94972
-1.85799 -1.70245 0.125859 1.32134 1.08176 2.29564 0.286561 -1.85799 -1.70245
-2.25265 -1.57359 -1.1321 -2.00882 -1.14011 1.4935 0.286561 -1.85799 -1.70245
-2.19644 -2.84723 0.988551 -0.0991512 -0.741102 -1.44688 0.287906 -2.19644 -2.84723
-2.22938 -1.73026 -1.32995 1.88199 -0.0459769 0.00317273 0.287906 -2.19644 -2.84723
-2.58139 -0.976467 -0.311235 -0.0607739 0.554048 1.23315 0.288874 -2.58139 -0.976467
-2.08797 -2.36041 0.715331 -1.75311 -0.629297 0.323878 0.288874 -2.58139 -0.976467
-1.91132 -2.93612 -0.734311 0.33876 0.522021 0.312374 0.285275 -1.91132 -2.93612
-1.90531 -1.90586 0.0117156 0.935134 1.33941 -1.56163 0.285275 -1.91132 -2.93612
-1.62953 -2.21082 -0.214497 -1.14063 -0.525183 1.34143 0.289892 -1.62953 -2.21082
-1.79768 -2.17502 0.0369974 0.365577 0.320279 0.155776 0.289892 -1.62953 -2.21082
-2.53661 -1.87365 -1.14142 -0.219104 0.988788 0.228229 0.288438 -2.53661 -1.87365
-2.96701 -2.63585 -0.0650027 -0.544947 0.513439 1.05037 0.288438 -2.53661 -1.87365
-2.45088 -2.63308 0.162394 0.490481 -0.477116 0.0544539 0.288217 -2.45088 -2.63308
-2.46991 -2.38894 0.401659 0.442046 0.598254 -0.365373 0.288217 -2.45088 -2.63308
-2.09442 -1.75422 0.359797 0.862325 1.98124 -0.760637 0.285741 -2.09442 -1.75422
-1.72791 -1.3394 -0.946825 -1.00604 0.64193 0.345992 0.285741 -2.09442 -1.75422
-1.6769 -1.65116 -1.00884 -0.140417 -1.14412 -0.106265 0.288246 -1.6769 -1.65116
-1.62776 -1.62113 -0.204934 -0.542658 -1.76209 1.30793 0.288246 -1.6769 -1.65116
-1.27347 -2.2906 0.458146 -0.226559 0.470404 1.21153 0.291007 -1.27347 -2.2906
-1.69181 -1.95238 -0.800893 0.937798 -0.330926 1.46782 0.291007 -1.27347 -2.2906
-1.90989 -1.28647 -0.774897 -0.227294 1.18635 -0.634009 0.283697 -1.90989 -1.28647
-2.57834 -2.35059 -0.0834783 -2.06588 -0.576304 2.06062 0.283697 -1.90989 -1.28647
-2.79562 -3.10436 -0.16841 1.02913 -0.141403 0.842992 0.288895 -2.79562 -3.10436
-2.3828 -1.99623 0.334359 0.800353 0.0900966 -0.87096 0.288895 -2.79562 -3.10436
-2.28034 -1.63999 0.327386 0.497581 1.04586 0.715189 0.286764 -2.28034 -1.63999
-2.42609 -1.83303 0.0767633 -0.137072 -0.937921 0.555208 0.286764 -2.28034 -1.63999
-2.23439 -2.11307 -0.186544 -0.772851 1.9038 -1.67763 0.285521 -2.23439 -2.11307
